numero;b1;b2;b3;b4;b5;i1;i2;i3;i4;i5;n1;n2;n3;n4;n5;g1;g2;g3;g4;g5;o1;o2;o3;o4;o5
3072;4;2;10;1;5;20;30;17;16;21;34;44;0;41;37;55;51;54;49;56;65;72;75;73;74
3073;8;9;7;4;13;29;26;30;28;22;35;45;0;36;31;52;55;51;58;46;73;75;74;70;72
3074;6;10;13;9;5;29;19;23;24;22;38;35;0;45;31;56;47;54;46;57;66;72;71;73;74
3075;2;9;1;11;13;20;16;21;22;27;36;44;0;45;43;55;51;54;57;56;71;75;69;62;72
3076;8;2;1;10;9;29;20;24;18;28;42;31;0;32;34;49;48;54;55;53;68;66;61;62;65
3077;9;10;8;1;3;18;29;19;30;23;33;37;0;36;39;51;55;50;46;54;74;69;61;67;66
3078;12;2;9;15;8;21;25;24;22;20;42;43;0;44;41;56;54;59;55;60;75;62;73;65;64
3079;9;2;11;5;7;29;23;27;20;25;38;43;0;45;40;49;58;51;57;59;67;70;61;75;64
3080;5;3;1;11;13;29;17;30;25;18;32;31;0;34;40;46;55;57;47;50;66;70;74;73;75
3081;8;10;9;12;6;17;20;16;22;29;42;35;0;44;41;56;51;46;52;59;75;71;73;74;68
3082;4;1;13;7;12;29;26;28;27;21;45;42;0;40;32;56;49;53;46;55;71;62;72;61;74
3083;9;14;13;1;2;29;24;25;28;17;40;43;0;31;38;47;51;46;53;57;72;62;68;74;73
3084;5;7;6;14;2;30;18;21;29;19;40;37;0;41;31;57;47;59;48;46;68;66;64;67;61
3085;14;8;4;7;13;21;29;26;25;17;38;33;0;40;31;55;52;59;51;48;71;64;75;74;65
3086;15;1;12;11;2;19;17;28;21;26;37;36;0;43;32;60;47;48;56;46;68;73;63;61;67
3087;4;8;9;14;10;22;17;19;20;24;38;36;0;31;35;54;51;52;57;47;61;68;64;73;62
3088;3;13;12;15;8;29;26;22;18;27;38;37;0;42;34;46;47;51;59;60;72;67;75;74;64
3089;3;11;10;7;6;21;27;28;26;24;36;33;0;41;39;50;57;48;60;59;68;63;72;62;61
3090;9;13;6;4;11;20;22;28;21;19;42;33;0;34;37;50;60;58;49;59;74;72;68;73;75
3091;12;8;2;7;11;27;20;30;21;29;38;32;0;35;36;60;51;56;55;47;74;61;73;66;72
3092;12;15;4;3;6;22;24;21;23;26;33;44;0;31;35;52;51;49;54;55;69;61;67;64;63
3093;9;14;11;7;13;29;16;26;28;19;45;34;0;40;39;48;59;57;58;56;71;66;69;73;64
3094;5;7;12;6;14;21;20;30;25;28;43;39;0;34;32;52;48;49;57;54;61;74;68;63;67
3095;3;1;5;2;11;18;19;17;16;25;39;44;0;40;43;47;52;49;48;58;72;73;63;65;67
3096;12;3;2;4;7;18;26;27;19;17;31;39;0;32;42;51;59;47;46;48;73;64;66;71;63
3097;15;14;9;7;6;28;16;22;18;17;44;40;0;39;33;49;57;58;47;54;65;74;61;75;62
3098;13;15;10;7;14;21;16;17;23;26;33;42;0;43;45;47;59;55;46;60;63;72;65;71;73
3099;6;8;13;5;7;22;20;24;30;23;33;40;0;31;37;50;52;49;54;58;61;67;66;75;70
3100;10;2;9;11;8;24;23;27;26;25;44;35;0;31;41;47;56;57;51;50;62;68;75;65;67
3101;11;3;15;1;9;24;30;28;23;19;33;44;0;34;35;57;58;55;46;47;61;70;64;69;66
3102;3;2;11;9;10;19;17;18;24;29;44;32;0;33;35;48;53;58;57;60;69;72;68;67;66
3103;9;5;1;13;12;20;21;19;23;30;38;31;0;44;40;47;48;59;55;53;68;70;63;65;69
3104;4;9;14;11;12;27;19;18;26;17;44;39;0;37;38;48;55;56;54;50;75;74;65;61;70
3105;15;14;10;8;6;18;16;17;29;19;44;31;0;39;40;50;52;60;59;46;73;62;71;61;67
3106;8;3;2;13;9;20;26;24;22;25;44;38;0;34;33;56;57;51;60;59;73;72;74;65;64
3107;8;15;5;2;4;25;20;17;28;29;45;39;0;34;32;52;49;54;47;58;68;67;66;72;74
3108;11;4;14;10;15;22;20;17;23;24;33;32;0;45;35;47;46;48;52;58;65;63;67;66;62
3109;13;12;3;4;8;26;20;17;25;27;38;32;0;39;40;54;49;51;48;52;73;70;72;64;69
3110;15;11;4;2;12;26;19;30;18;20;45;40;0;31;36;55;50;57;56;49;65;71;75;70;69
3111;4;6;15;13;9;25;27;29;26;30;39;40;0;36;44;48;50;60;59;55;73;75;74;71;72
3112;10;2;15;12;7;24;26;18;17;23;40;44;0;45;31;51;50;48;57;56;69;64;74;63;68
3113;9;6;8;7;14;16;25;30;19;17;44;37;0;38;45;52;58;48;57;54;70;72;74;69;73
3114;6;12;10;5;14;22;16;23;30;24;31;42;0;32;39;55;51;50;47;57;70;73;75;64;63
3115;15;14;1;3;7;26;28;29;21;18;33;41;0;42;38;60;59;52;55;50;69;73;72;61;71
3116;3;6;2;1;10;21;19;16;20;29;43;39;0;44;41;53;58;60;49;52;71;75;70;62;64
3117;7;1;4;10;2;22;28;17;18;27;44;39;0;42;31;53;58;57;60;51;66;62;69;65;68
3118;10;11;1;8;9;16;19;18;21;20;34;33;0;38;42;54;53;55;46;47;63;71;61;72;75
3119;14;3;2;15;4;21;30;29;28;27;37;33;0;39;43;54;57;46;53;48;72;66;65;71;70
3120;10;5;8;9;6;29;19;18;20;16;41;45;0;44;40;50;52;58;49;47;61;70;66;69;72
3121;15;11;2;5;7;18;17;30;23;19;35;32;0;31;39;53;57;52;46;56;61;62;71;72;74
3122;9;15;14;11;12;17;29;19;28;23;34;44;0;33;45;50;53;59;52;60;75;69;70;67;71
3123;14;7;1;6;13;20;29;23;27;28;41;40;0;42;39;48;53;57;58;51;67;75;74;70;73
3124;6;10;15;7;5;17;29;16;24;23;34;42;0;41;43;49;56;46;48;50;70;61;67;66;73
3125;7;3;12;2;5;22;21;25;24;16;43;38;0;41;42;47;48;60;55;52;73;74;62;63;72
3126;7;5;15;12;14;25;18;24;23;30;42;37;0;45;44;55;51;58;57;52;68;69;74;70;67
3127;6;10;2;5;9;18;21;20;29;25;39;33;0;38;43;58;60;48;53;54;61;64;65;73;67
3128;4;14;3;12;11;21;20;22;25;16;44;34;0;39;45;52;57;50;60;46;63;61;72;73;70
3129;12;14;1;2;15;28;27;24;18;23;31;37;0;33;45;47;51;49;46;50;75;62;74;72;61
3130;14;4;15;3;11;28;26;27;18;16;34;33;0;44;43;60;56;46;50;47;65;72;68;73;64
3131;1;2;14;6;5;19;28;21;30;23;44;42;0;34;43;55;60;52;50;49;71;70;61;67;63
3132;12;14;9;11;2;20;27;19;18;25;38;34;0;35;40;50;53;58;57;54;61;73;68;70;65
3133;13;9;15;4;8;27;19;21;22;25;35;42;0;44;45;48;57;49;52;56;69;75;71;66;61
3134;9;12;7;11;3;24;23;19;28;20;37;31;0;32;41;48;51;50;54;55;73;63;70;65;68
3135;10;11;8;9;14;27;21;29;22;30;36;42;0;32;35;60;51;56;57;54;70;63;69;66;65
3136;10;7;1;5;2;20;21;19;18;30;42;38;0;45;37;54;56;52;57;53;62;64;72;73;61
3137;9;3;1;14;7;22;29;26;23;25;42;35;0;40;38;47;51;53;57;49;72;62;61;69;66
3138;4;14;12;7;11;21;16;24;27;28;33;41;0;40;45;55;49;51;54;57;72;62;70;66;71
3139;8;6;10;15;5;27;26;21;23;16;39;40;0;33;36;55;56;50;48;54;75;71;62;69;73
3140;10;8;4;15;9;19;21;25;20;26;37;42;0;32;38;47;59;52;58;46;72;74;64;75;70
3141;11;7;6;15;14;21;20;30;24;28;41;45;0;43;44;59;50;51;48;47;72;62;71;73;66
3142;15;10;14;4;12;26;28;18;29;23;43;33;0;44;31;52;49;60;46;55;71;62;69;67;68
3143;5;8;4;2;9;20;28;30;16;24;32;42;0;35;44;47;46;55;59;50;72;70;69;66;68
3144;1;11;4;10;13;16;26;25;19;24;40;42;0;32;37;46;58;50;55;48;71;63;70;72;67
3145;7;4;11;8;15;26;21;29;28;24;34;31;0;38;32;51;58;60;56;59;65;62;72;71;64
3146;5;4;15;2;14;21;24;19;26;20;33;42;0;31;35;58;59;49;51;57;72;75;64;62;63
3147;10;2;12;11;9;29;23;26;24;30;35;34;0;33;37;51;58;50;52;60;68;62;61;63;69
3148;9;3;11;4;10;25;30;22;18;26;44;41;0;32;33;59;58;48;54;47;75;69;66;64;70
3149;6;9;12;3;11;28;18;17;23;29;41;42;0;36;35;57;54;52;58;50;71;63;75;61;65
3150;10;11;15;5;13;28;24;29;21;26;38;39;0;37;36;49;48;46;55;47;74;66;75;73;64
3151;10;9;2;14;4;29;21;19;30;18;39;45;0;38;37;51;55;50;53;46;65;73;72;67;74
3152;6;14;11;13;5;29;16;24;17;18;39;43;0;41;31;53;57;50;60;55;66;69;64;63;68
3153;12;15;10;2;11;29;27;23;30;20;45;31;0;33;36;49;57;53;48;52;71;62;68;70;61
3154;5;7;13;14;8;19;24;17;18;23;39;44;0;41;40;52;58;47;51;54;62;75;61;68;67
3155;2;12;1;10;8;19;16;24;21;20;40;44;0;45;36;47;54;55;53;51;62;74;69;65;68
3156;8;14;11;2;7;21;16;19;18;25;37;43;0;36;35;48;57;46;54;49;63;71;70;62;69
3157;3;2;5;1;8;28;20;22;24;17;40;44;0;34;38;46;53;60;50;47;75;67;61;62;72
3158;15;5;12;10;11;23;21;16;26;24;40;33;0;43;39;49;51;50;46;59;73;71;66;61;68
3159;4;12;14;15;5;27;17;21;20;22;40;31;0;34;36;55;49;50;57;48;65;74;67;69;75
3160;12;5;13;10;7;28;24;17;19;16;39;32;0;42;34;49;60;56;57;55;67;68;64;61;73
3161;5;13;2;1;6;20;21;26;24;30;31;35;0;41;34;56;47;49;48;50;75;63;72;74;62
3162;5;15;3;4;14;19;18;22;16;21;44;37;0;32;40;53;47;55;51;58;75;66;70;73;69
3163;7;14;2;6;3;28;19;21;24;23;36;35;0;40;39;52;53;54;50;58;73;67;61;69;70
3164;3;1;13;14;11;21;23;16;25;30;41;37;0;31;42;58;47;46;54;51;61;73;74;72;62
3165;13;2;8;12;7;18;22;26;21;27;33;40;0;45;37;50;51;53;52;58;69;64;61;63;71
3166;1;8;6;3;5;21;27;18;24;23;38;37;0;36;34;59;47;60;49;48;73;74;63;75;64
3167;15;4;14;13;9;29;30;18;20;28;42;39;0;41;33;56;51;53;48;52;71;61;64;66;62
3168;14;4;15;10;7;18;20;25;17;29;34;37;0;33;36;49;51;48;54;59;75;63;74;70;64
3169;13;9;5;8;12;20;28;27;24;26;36;42;0;45;40;58;54;53;59;55;66;73;65;69;70
3170;14;4;1;9;3;21;16;28;25;20;42;32;0;31;44;48;57;60;55;56;62;67;66;71;61
3171;10;7;6;12;8;22;20;26;21;23;35;41;0;39;40;58;49;53;51;59;65;75;62;64;69
3172;9;7;8;2;10;24;23;27;16;29;37;38;0;33;45;56;46;49;58;48;75;74;73;62;70
3173;12;11;4;8;3;27;19;23;22;16;32;31;0;40;36;55;48;47;59;52;74;70;61;69;71
3174;14;1;10;7;3;16;21;24;23;19;42;31;0;32;34;50;47;48;59;46;65;69;75;68;74
3175;4;9;10;6;11;20;28;29;30;16;31;40;0;39;32;55;60;49;53;54;62;73;70;72;67
3176;13;10;3;4;12;18;29;30;24;26;42;36;0;31;33;56;55;52;59;58;64;67;75;74;66
3177;3;5;12;14;4;19;23;24;30;29;31;37;0;35;40;53;59;60;50;52;69;72;66;65;64
3178;9;6;13;8;1;21;17;20;28;27;38;36;0;43;32;46;48;51;58;47;68;74;67;69;64
3179;1;10;2;4;9;22;21;29;25;28;45;31;0;35;37;47;52;51;48;55;63;71;67;62;61
3180;2;10;8;5;15;26;22;21;19;27;35;45;0;39;38;51;55;50;56;49;75;74;65;72;71
3181;12;10;3;2;9;30;18;21;16;29;40;44;0;37;42;47;57;55;46;54;67;66;68;69;70
3182;9;1;14;13;8;22;29;19;23;28;31;33;0;43;37;55;51;50;49;60;67;70;71;64;69
3183;5;4;9;11;15;29;18;17;27;28;45;40;0;31;44;52;58;50;48;59;67;68;66;63;73
3184;2;8;7;13;4;22;28;21;26;25;34;40;0;31;45;47;57;55;56;46;68;71;74;69;73
3185;15;14;12;6;13;24;21;19;29;16;45;44;0;43;41;57;52;47;48;46;64;73;71;72;66
3186;13;12;2;7;9;21;20;16;30;23;39;33;0;37;31;51;60;59;54;55;65;70;64;73;62
3187;1;6;8;10;9;26;24;20;16;28;40;34;0;31;33;53;51;60;50;58;73;64;75;71;72
3188;9;4;7;13;6;25;20;21;19;18;31;44;0;41;35;51;56;52;49;46;67;71;61;64;66
3189;10;8;11;6;5;29;18;25;24;19;41;39;0;36;44;57;55;56;51;49;68;69;72;71;63
3190;11;10;4;7;6;19;27;20;28;23;37;33;0;36;42;46;50;59;48;49;62;75;68;61;67
3191;11;13;12;10;3;28;18;26;27;24;31;34;0;35;40;54;60;50;53;59;66;70;74;65;73
3192;12;10;6;9;8;29;27;30;18;17;35;36;0;32;43;47;60;50;56;58;68;62;66;65;64
3193;15;12;6;9;5;23;16;19;21;30;45;31;0;38;39;53;51;48;56;46;67;74;68;66;64
3194;8;3;13;1;7;28;27;26;21;25;34;40;0;42;36;59;52;48;53;55;75;68;65;63;71
3195;8;6;5;9;7;24;16;27;28;25;35;36;0;39;42;47;52;58;57;49;63;68;61;66;64
3196;11;2;14;4;3;20;23;25;22;30;43;35;0;38;37;59;54;51;48;47;71;63;74;73;62
3197;13;3;15;2;4;23;19;21;30;22;32;36;0;31;35;48;56;46;57;47;66;61;64;70;69
3198;2;4;9;8;14;26;18;17;20;23;36;35;0;32;40;53;58;59;50;57;65;71;70;74;66
3199;6;1;8;5;3;25;16;19;28;24;40;42;0;41;38;48;51;60;59;53;75;65;71;67;61
3200;1;10;12;8;9;27;30;22;23;24;41;37;0;33;42;54;53;50;48;47;72;71;74;63;62
3201;12;1;14;10;11;29;22;20;24;19;32;37;0;41;36;60;51;47;57;56;61;75;71;66;63
3202;15;5;2;13;6;27;17;21;26;24;31;34;0;44;42;47;59;58;52;51;61;75;71;74;66
3203;2;4;11;8;7;22;24;20;18;25;39;42;0;34;43;59;58;47;54;53;63;70;74;62;64
3204;5;13;6;11;10;26;24;28;29;30;38;43;0;42;36;48;46;60;51;55;73;65;61;63;75
3205;1;15;3;6;2;17;18;21;30;16;39;34;0;33;38;59;56;51;46;53;62;70;74;66;75
3206;9;8;6;5;2;23;24;22;27;30;38;35;0;34;41;54;51;56;60;52;61;74;62;73;64
3207;6;10;5;12;4;25;23;21;22;18;33;41;0;45;42;50;49;54;59;60;61;64;71;70;66
3208;7;5;14;9;11;19;24;27;21;22;39;38;0;37;36;56;46;49;55;60;64;73;74;62;63
3209;5;7;6;13;2;16;27;17;25;22;33;40;0;37;39;52;46;50;55;47;69;70;63;68;62
3210;10;2;5;12;11;20;19;23;21;22;38;44;0;33;32;52;58;59;57;50;61;72;67;75;74
3211;14;7;15;6;4;16;26;21;27;25;34;41;0;40;39;49;57;46;51;55;63;74;73;67;72
3212;13;8;9;4;3;23;29;22;28;18;41;44;0;31;40;50;55;49;51;48;70;75;61;71;69
3213;15;6;2;11;14;19;28;23;30;22;42;43;0;44;37;50;55;58;54;52;74;64;61;65;67
3214;14;10;13;15;3;29;24;20;23;19;34;31;0;40;45;55;56;54;60;51;69;67;75;71;61
3215;3;2;9;12;11;25;28;21;29;27;31;36;0;34;33;52;51;46;57;50;61;71;66;68;73
3216;2;8;13;3;10;22;28;26;27;21;38;43;0;32;31;47;60;50;54;53;67;68;66;72;71
3217;7;4;5;14;3;18;25;26;19;20;34;36;0;31;38;60;59;47;46;55;69;62;68;75;74
3218;8;6;5;4;10;21;24;26;20;25;38;43;0;33;37;46;59;52;50;56;65;72;63;66;71
3219;11;5;9;1;10;29;22;18;23;17;43;35;0;34;42;57;55;58;54;56;63;64;61;67;72
3220;9;8;11;6;7;16;27;29;21;25;40;42;0;45;31;58;57;59;60;48;69;63;74;75;66
3221;2;12;8;1;13;18;16;27;28;17;37;39;0;34;40;50;53;46;49;48;72;70;73;74;69
3222;9;5;8;3;1;17;26;29;16;19;38;39;0;43;31;53;52;49;58;50;72;71;70;65;64
3223;11;8;3;1;2;20;26;27;17;18;32;36;0;35;31;53;60;59;58;54;72;61;63;68;70
3224;7;10;12;11;3;29;21;23;19;28;44;37;0;35;43;49;57;54;48;47;73;70;71;68;66
3225;3;5;12;4;8;19;16;23;26;21;39;36;0;34;40;49;51;52;56;55;70;68;69;66;62
3226;2;9;1;11;8;24;17;16;21;23;35;36;0;41;34;48;50;51;47;60;75;69;71;65;64
3227;8;4;7;3;6;17;28;29;21;30;38;33;0;36;41;59;46;53;49;55;70;73;69;72;68
3228;6;14;15;2;12;20;28;24;23;26;31;37;0;41;43;48;51;49;46;54;67;75;74;69;64
3229;7;15;11;14;5;28;18;16;21;23;35;34;0;31;39;47;52;51;50;59;69;75;73;74;72
3230;6;15;4;5;2;30;20;28;26;25;41;33;0;40;35;54;59;51;55;50;67;66;72;65;63
3231;3;9;1;8;15;19;29;28;26;30;32;42;0;37;38;57;56;48;51;52;64;61;72;71;67
3232;15;7;3;12;2;25;21;20;23;24;32;37;0;41;38;49;55;46;52;50;63;69;62;64;71
3233;4;13;10;11;8;27;30;22;21;20;36;41;0;40;38;47;57;48;46;50;65;64;72;69;71
3234;7;14;9;15;11;23;20;19;26;22;33;36;0;32;31;57;55;47;48;46;62;70;65;61;73
3235;13;1;11;10;6;28;16;21;23;22;44;31;0;45;40;53;51;48;49;54;62;71;74;70;63
3236;15;4;13;3;10;28;27;21;18;22;39;32;0;40;35;46;59;47;55;60;61;71;66;75;73
3237;2;4;3;1;9;18;21;25;27;16;44;39;0;38;41;54;59;57;51;55;66;74;62;68;61
3238;8;9;7;2;13;28;20;22;27;24;38;40;0;41;44;56;54;55;47;59;64;72;71;75;66
3239;5;4;13;9;10;19;21;17;25;16;44;31;0;43;45;46;59;58;48;55;71;68;70;63;67
3240;15;1;7;12;3;18;25;23;24;16;43;41;0;38;31;51;52;60;47;57;65;73;72;64;74
3241;1;6;2;14;13;22;25;26;21;16;39;34;0;44;41;53;59;55;48;56;73;74;75;62;63
3242;15;11;9;10;14;16;30;17;25;28;36;43;0;34;33;60;48;58;55;52;73;75;72;74;67
3243;8;7;14;15;6;28;24;17;25;18;41;32;0;40;38;56;58;59;60;47;71;70;64;65;61
3244;15;5;14;12;3;21;27;22;23;18;45;41;0;43;40;53;56;54;48;50;62;73;61;68;69
3245;7;4;12;11;3;17;25;26;16;23;31;34;0;36;43;50;59;58;56;57;68;64;62;65;67
3246;10;2;1;5;11;21;22;20;19;26;31;34;0;35;33;58;50;51;57;59;65;67;69;71;70
3247;15;8;3;2;7;20;23;28;22;19;31;41;0;44;40;60;51;53;46;58;61;72;73;71;70
3248;8;14;10;4;2;25;17;27;26;21;34;33;0;42;38;60;55;57;46;56;63;71;73;62;75
3249;9;14;13;8;4;24;21;18;19;20;32;39;0;40;38;49;50;53;51;52;68;61;73;74;62
3250;11;3;9;13;10;17;22;28;30;21;34;45;0;44;39;55;50;48;51;53;65;70;63;61;73
3251;13;12;10;15;7;28;18;24;21;20;42;36;0;41;31;48;51;59;49;52;64;68;75;65;69
3252;3;11;5;9;10;29;17;30;23;25;43;38;0;35;42;52;54;51;59;48;75;70;74;67;69
3253;12;10;8;3;6;19;21;28;17;16;36;42;0;31;32;50;58;49;56;46;75;70;67;63;64
3254;5;6;9;4;10;24;19;23;16;25;44;39;0;41;35;49;58;54;60;57;69;67;61;68;70
3255;9;10;14;15;8;17;23;25;26;30;41;38;0;42;44;59;53;48;55;54;67;70;69;72;71
3256;12;8;15;14;11;30;18;24;29;28;35;39;0;37;33;56;54;57;58;49;63;62;68;67;66
3257;15;5;13;8;4;27;19;20;25;18;38;45;0;39;34;58;54;52;55;51;66;62;75;73;64
3258;11;13;3;9;10;20;30;24;23;26;45;38;0;42;34;47;52;51;60;59;68;63;66;61;70
3259;3;13;1;2;6;21;30;24;16;22;43;37;0;40;42;60;56;50;59;52;70;67;65;63;66
3260;5;1;3;9;15;18;23;28;19;17;31;37;0;38;44;55;51;49;50;54;73;72;66;61;71
3261;15;11;10;5;2;28;24;21;26;17;40;41;0;33;39;57;54;49;46;59;61;64;65;62;71
3262;8;13;4;7;14;26;29;25;17;16;45;38;0;32;41;46;50;53;49;59;70;74;75;61;73
3263;4;1;14;3;9;22;26;29;20;25;31;45;0;43;41;59;60;58;57;53;67;75;72;69;61
3264;14;10;8;5;11;17;25;23;22;16;32;42;0;43;31;60;53;56;47;57;63;72;61;71;62
3265;4;11;14;15;9;16;20;29;23;17;38;43;0;42;31;52;60;58;51;59;73;74;71;61;69
3266;15;2;10;7;9;20;17;19;26;30;38;45;0;31;39;56;48;55;59;58;66;73;65;63;69
3267;15;1;13;12;11;29;18;28;20;23;42;40;0;37;41;54;50;57;60;59;67;66;69;64;63
3268;7;10;13;8;11;24;28;21;26;30;39;37;0;43;41;50;56;54;57;55;66;61;74;68;65
3269;1;14;15;8;7;25;21;19;23;17;44;34;0;43;39;47;48;50;56;55;62;71;64;75;73
3270;15;13;6;9;1;22;18;16;21;25;35;31;0;33;43;47;53;46;51;55;75;68;62;63;61
3271;6;8;7;5;10;20;17;19;30;26;36;38;0;39;41;51;47;50;55;52;63;68;61;71;64
3272;5;6;12;15;4;26;27;17;28;25;31;42;0;33;41;51;55;54;60;59;74;69;73;66;70
3273;6;3;10;1;2;26;20;17;16;25;37;39;0;38;33;57;46;54;47;53;70;65;73;67;66
3274;12;5;9;6;14;19;21;20;30;25;31;43;0;33;32;50;49;48;54;51;64;66;72;74;62
3275;15;11;7;12;4;22;21;29;20;16;39;37;0;41;33;60;56;49;59;48;65;70;74;75;73
3276;5;8;11;4;3;17;21;18;23;25;38;37;0;35;43;52;53;51;60;47;70;73;74;75;71
3277;10;4;3;5;7;24;17;30;26;29;42;39;0;44;35;46;59;58;51;48;63;66;71;61;62
3278;4;10;7;6;8;19;16;21;22;18;40;37;0;39;38;57;47;50;52;56;61;73;70;71;64
3279;2;4;1;12;7;18;23;29;30;26;36;38;0;42;43;56;53;49;50;46;70;65;62;64;71
3280;8;10;1;5;12;22;23;28;17;21;31;35;0;34;43;47;55;60;59;53;62;72;70;61;66
3281;6;5;4;14;13;28;21;27;19;29;32;42;0;34;41;60;53;52;47;57;62;67;65;75;68
3282;13;8;9;12;14;20;28;24;25;29;37;40;0;35;36;60;58;46;51;49;63;72;67;69;62
3283;10;14;15;9;8;26;18;20;25;23;39;31;0;37;38;51;49;50;48;58;69;65;61;71;66
3284;8;2;13;1;14;25;16;29;28;27;36;34;0;33;39;54;50;58;47;56;72;66;68;65;62
3285;10;3;2;6;1;24;19;18;17;25;41;38;0;40;37;46;47;59;56;55;65;62;61;66;74
3286;10;3;14;15;9;17;27;23;22;26;37;33;0;45;43;49;52;58;54;48;69;68;74;72;75
3287;13;12;3;14;4;27;26;18;22;28;44;40;0;36;41;56;57;55;54;47;66;67;73;74;63
3288;7;15;14;5;2;19;21;18;22;23;32;33;0;40;41;49;51;47;46;48;66;73;71;75;74
3289;1;9;12;8;4;17;21;20;26;16;43;45;0;44;33;57;52;46;48;60;61;74;65;71;64
3290;5;13;8;3;4;27;19;21;17;18;39;43;0;31;34;55;49;54;47;46;65;74;70;72;61
3291;8;1;7;9;3;26;23;21;16;25;32;31;0;41;40;53;59;48;51;47;61;63;66;74;65
3292;6;14;13;10;12;18;24;30;25;23;45;42;0;36;43;56;57;54;49;59;67;61;66;68;71
3293;13;7;8;6;12;22;28;19;16;21;43;38;0;31;40;53;48;47;60;56;68;74;66;62;61
3294;13;11;9;3;12;16;29;27;22;23;36;40;0;35;37;58;51;59;46;48;65;75;70;66;73
3295;12;4;9;8;11;30;22;19;17;16;37;39;0;31;36;51;54;57;52;53;75;66;69;71;65
3296;9;6;12;3;8;23;29;27;28;20;44;41;0;45;35;50;59;56;48;57;73;71;72;61;70
3297;1;13;15;9;11;21;30;28;16;25;35;41;0;44;42;56;58;53;55;48;61;74;67;62;65
3298;14;2;9;3;8;27;17;19;22;21;39;40;0;35;31;50;48;54;55;52;61;64;75;71;67
3299;13;11;4;10;12;20;29;30;25;28;33;31;0;32;40;54;52;59;58;60;62;64;61;72;63
3300;10;8;7;3;2;28;25;21;23;24;42;41;0;37;31;50;51;58;57;52;74;73;67;61;70
3301;6;5;14;11;7;21;28;26;17;20;39;40;0;35;41;50;56;59;58;47;64;65;63;61;69
3302;1;13;3;9;2;28;26;24;16;25;38;45;0;33;31;50;47;49;52;48;71;68;62;61;72
3303;13;5;9;11;14;28;22;17;29;27;42;39;0;38;34;47;46;52;50;51;69;64;67;72;68
3304;10;6;3;8;9;29;18;20;16;25;38;36;0;44;45;49;55;51;48;54;64;71;74;73;69
3305;7;9;10;14;13;19;21;29;30;28;43;33;0;31;40;54;56;46;51;52;64;62;69;73;63
3306;8;7;6;5;9;25;30;17;16;29;33;43;0;39;41;58;47;57;46;59;75;69;73;67;70
3307;13;6;1;9;8;21;19;16;22;20;37;42;0;38;36;49;52;59;58;60;72;73;71;63;66
3308;6;4;14;13;15;20;22;24;17;21;40;42;0;32;34;59;52;47;58;51;64;66;65;70;69
3309;9;1;8;6;7;16;20;28;21;17;42;44;0;39;31;56;58;46;47;54;61;64;71;69;67
3310;2;8;7;11;5;16;20;29;18;28;38;31;0;42;44;55;51;48;54;58;75;65;63;69;74
3311;14;4;8;12;13;20;21;25;19;24;33;34;0;32;44;60;59;58;56;46;61;71;65;73;75
3312;11;10;6;9;14;17;21;27;28;20;36;35;0;37;43;55;52;54;50;60;71;75;68;67;74
3313;4;3;8;6;10;16;27;28;23;26;33;43;0;45;37;51;54;59;56;52;64;63;65;72;62
3314;5;15;2;11;8;24;21;27;23;20;31;32;0;37;40;53;51;50;49;46;61;74;67;66;62
3315;3;8;2;1;11;17;29;16;25;23;39;32;0;45;35;46;58;59;49;50;72;74;71;61;66
3316;6;5;3;11;13;28;21;27;30;18;41;39;0;42;40;51;47;48;59;60;63;75;72;65;62
3317;9;6;15;7;14;29;21;17;24;23;43;45;0;44;40;59;58;56;55;50;61;63;68;71;67
3318;9;10;4;6;7;26;17;20;24;29;40;42;0;41;39;59;52;47;49;51;61;64;72;69;66
3319;12;4;8;6;3;24;18;16;25;21;43;32;0;31;38;55;53;46;51;58;62;74;75;70;69
3320;7;8;3;4;11;24;18;27;26;20;42;36;0;34;41;54;49;51;57;58;65;66;62;64;69
3321;9;7;11;6;12;28;24;17;21;16;43;44;0;41;31;55;48;51;47;54;66;75;72;69;73
3322;6;5;14;15;8;22;29;28;25;16;33;37;0;38;34;55;60;59;58;50;66;61;72;70;64
3323;4;10;1;8;9;18;26;25;19;20;38;35;0;43;40;56;51;58;49;59;73;69;61;70;67
3324;10;7;12;2;14;21;23;25;29;28;41;37;0;39;38;55;58;47;48;60;61;69;70;66;67
3325;6;4;12;5;8;24;21;25;16;22;35;36;0;42;33;49;55;59;50;48;68;69;63;70;75
3326;7;6;10;8;3;29;24;18;25;19;36;37;0;44;40;50;56;58;55;54;64;73;65;69;61
3327;5;3;12;7;2;29;30;23;27;16;41;40;0;44;42;53;57;56;59;52;71;70;61;68;69
3328;5;11;4;3;9;18;17;30;16;28;44;34;0;31;38;55;53;50;47;52;63;62;65;71;61
3329;10;7;8;12;9;24;30;20;22;27;33;35;0;43;42;60;52;51;55;47;67;71;66;70;63
3330;12;14;10;7;9;21;18;17;16;25;41;43;0;35;38;48;59;52;58;49;72;61;68;64;74
3331;3;7;4;9;6;20;22;21;28;19;45;43;0;44;32;51;55;56;47;53;63;71;75;70;64
3332;6;11;8;5;10;30;20;24;29;23;39;45;0;34;33;53;56;52;55;60;71;65;68;63;61
3333;12;8;6;5;4;19;17;21;20;25;31;33;0;38;34;59;58;54;52;51;66;63;62;74;75
